Country Name,Country Code,Series Name,Series Code,Year,Value
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2004,39.19905676
Brazil,BRA,"Population, total",SP.POP.TOTL,2004,182675143
Brazil,BRA,Urban population,SP.URB.TOTL,2004,150745355
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2004,82.521
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2005,1.474486108
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2005,1.095906125
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2005,39.35608174
Brazil,BRA,"Population, total",SP.POP.TOTL,2005,184688101
Brazil,BRA,Urban population,SP.URB.TOTL,2005,152984542
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2005,82.834
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2006,1.430679379
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2006,1.058338425
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2006,39.53045871
Brazil,BRA,"Population, total",SP.POP.TOTL,2006,186653106
Brazil,BRA,Urban population,SP.URB.TOTL,2006,155188992
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2006,83.143
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2007,1.378534808
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2007,1.012368206
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2007,39.72519617
Brazil,BRA,"Population, total",SP.POP.TOTL,2007,188552320
Brazil,BRA,Urban population,SP.URB.TOTL,2007,157343140
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2007,83.448
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2008,1.318039484
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2008,0.957984636
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2008,39.9453279
Brazil,BRA,"Population, total",SP.POP.TOTL,2008,190367302
Brazil,BRA,Urban population,SP.URB.TOTL,2008,159430712
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,83.749
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2009,1.247256162
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2009,0.895632239
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2009,40.19116914
Brazil,BRA,"Population, total",SP.POP.TOTL,2009,192079951
Brazil,BRA,Urban population,SP.URB.TOTL,2009,161431674
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,84.044
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2010,1.186532494
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2010,0.840883225
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2010,40.46262905
Brazil,BRA,"Population, total",SP.POP.TOTL,2010,193701929
Brazil,BRA,Urban population,SP.URB.TOTL,2010,163358522
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2010,84.335
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2011,1.16418034
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2011,0.813813884
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2011,40.71166208
Brazil,BRA,"Population, total",SP.POP.TOTL,2011,195284734
Brazil,BRA,Urban population,SP.URB.TOTL,2011,165271423
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2011,84.631
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2012,1.156032159
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2012,0.811598483
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2012,40.96151564
Brazil,BRA,"Population, total",SP.POP.TOTL,2012,196876111
Brazil,BRA,Urban population,SP.URB.TOTL,2012,167193100
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2012,84.923
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2013,1.146721464
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2013,0.810511648
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2013,41.21272321
Brazil,BRA,"Population, total",SP.POP.TOTL,2013,198478299
Brazil,BRA,Urban population,SP.URB.TOTL,2013,169121374
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2013,85.209
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2014,1.137888414
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2014,0.806314178
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2014,41.46902333
Brazil,BRA,"Population, total",SP.POP.TOTL,2014,200085127
Brazil,BRA,Urban population,SP.URB.TOTL,2014,171056777
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2014,85.492
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2015,1.116370829
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2015,0.791721774
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2015,41.73402057
Brazil,BRA,"Population, total",SP.POP.TOTL,2015,201675532
Brazil,BRA,Urban population,SP.URB.TOTL,2015,172977104
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,85.77
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2016,1.078598167
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2016,0.76197267
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2016,42.01505925
Brazil,BRA,"Population, total",SP.POP.TOTL,2016,203218114
Brazil,BRA,Urban population,SP.URB.TOTL,2016,174852930
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,86.042
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2017,1.038079352
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2017,0.72824666
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2017,42.31162548
Brazil,BRA,"Population, total",SP.POP.TOTL,2017,204703445
Brazil,BRA,Urban population,SP.URB.TOTL,2017,176677496
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2017,86.309
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2018,0.984230272
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2018,0.683439571
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2018,42.6304297
Brazil,BRA,"Population, total",SP.POP.TOTL,2018,206107261
Brazil,BRA,Urban population,SP.URB.TOTL,2018,178424995
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2018,86.569
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2019,0.946124107
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2019,0.651994346
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2019,42.8340013
Brazil,BRA,"Population, total",SP.POP.TOTL,2019,207455459
Brazil,BRA,Urban population,SP.URB.TOTL,2019,180121128
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2019,86.824
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2020,0.865727194
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2020,0.57935071
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2020,43.05981905
Brazil,BRA,"Population, total",SP.POP.TOTL,2020,208660842
Brazil,BRA,Urban population,SP.URB.TOTL,2020,181687255
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2020,87.073
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2021,0.705193508
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2021,0.425360907
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,43.33583851
Brazil,BRA,"Population, total",SP.POP.TOTL,2021,209550294
Brazil,BRA,Urban population,SP.URB.TOTL,2021,182973030
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,87.317
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2022,0.632380457
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2022,0.360180891
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,43.62212584
Brazil,BRA,"Population, total",SP.POP.TOTL,2022,210306415
Brazil,BRA,Urban population,SP.URB.TOTL,2022,184133782
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,87.555
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2023,0.661693385
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2023,0.395928696
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2023,43.87326521
Brazil,BRA,"Population, total",SP.POP.TOTL,2023,211140729
Brazil,BRA,Urban population,SP.URB.TOTL,2023,185356223
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2023,87.788
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1970,2.598801484
Chile,CHL,Population growth (annual %),SP.POP.GROW,1970,1.690761998
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1970,26.88236186
Chile,CHL,"Population, total",SP.POP.TOTL,1970,9845344
Chile,CHL,Urban population,SP.URB.TOTL,1970,7406357
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1970,75.227
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1971,2.523847771
Chile,CHL,Population growth (annual %),SP.POP.GROW,1971,1.655606968
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1971,27.35692105
Chile,CHL,"Population, total",SP.POP.TOTL,1971,10009701
Chile,CHL,Urban population,SP.URB.TOTL,1971,7595661
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1971,75.883
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1972,2.481147634
Chile,CHL,Population growth (annual %),SP.POP.GROW,1972,1.634736189
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1972,27.84696479
Chile,CHL,"Population, total",SP.POP.TOTL,1972,10174678
Chile,CHL,Urban population,SP.URB.TOTL,1972,7786478
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1972,76.528
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1973,2.436429106
Chile,CHL,Population growth (annual %),SP.POP.GROW,1973,1.61527935
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1973,28.34864969
Chile,CHL,"Population, total",SP.POP.TOTL,1973,10340362
Chile,CHL,Urban population,SP.URB.TOTL,1973,7978520
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1973,77.159
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1974,2.386455964
Chile,CHL,Population growth (annual %),SP.POP.GROW,1974,1.587422562
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1974,28.86875909
Chile,CHL,"Population, total",SP.POP.TOTL,1974,10505817
Chile,CHL,Urban population,SP.URB.TOTL,1974,8171214
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1974,77.778
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1975,2.343980056
Chile,CHL,Population growth (annual %),SP.POP.GROW,1975,1.565306147
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1975,29.40491638
Chile,CHL,"Population, total",SP.POP.TOTL,1975,10671559
Chile,CHL,Urban population,SP.URB.TOTL,1975,8365008
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1975,78.386
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1976,2.307409045
Chile,CHL,Population growth (annual %),SP.POP.GROW,1976,1.54994709
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1976,29.95703827
Chile,CHL,"Population, total",SP.POP.TOTL,1976,10838251
Chile,CHL,Urban population,SP.URB.TOTL,1976,8560267
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1976,78.982
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1977,2.26695827
Chile,CHL,Population growth (annual %),SP.POP.GROW,1977,1.531523812
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1977,30.52228614
Chile,CHL,"Population, total",SP.POP.TOTL,1977,11005519
Chile,CHL,Urban population,SP.URB.TOTL,1977,8756541
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1977,79.565
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1978,2.222691166
Chile,CHL,Population growth (annual %),SP.POP.GROW,1978,1.507598099
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1978,31.10710531
Chile,CHL,"Population, total",SP.POP.TOTL,1978,11172695
Chile,CHL,Urban population,SP.URB.TOTL,1978,8953351
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1978,80.136
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1979,2.179540017
Chile,CHL,Population growth (annual %),SP.POP.GROW,1979,1.484395433
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1979,31.71048572
Chile,CHL,"Population, total",SP.POP.TOTL,1979,11339779
Chile,CHL,Urban population,SP.URB.TOTL,1979,9150635
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1979,80.695
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1980,2.154140969
Chile,CHL,Population growth (annual %),SP.POP.GROW,1980,1.477342781
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1980,32.32935513
Chile,CHL,"Population, total",SP.POP.TOTL,1980,11508550
Chile,CHL,Urban population,SP.URB.TOTL,1980,9349891
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1980,81.243
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1981,2.124149308
Chile,CHL,Population growth (annual %),SP.POP.GROW,1981,1.467788809
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1981,32.9603757
Chile,CHL,"Population, total",SP.POP.TOTL,1981,11678717
Chile,CHL,Urban population,SP.URB.TOTL,1981,9550621
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1981,81.778
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1982,2.004111943
Chile,CHL,Population growth (annual %),SP.POP.GROW,1982,1.457780101
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1982,33.50915013
Chile,CHL,"Population, total",SP.POP.TOTL,1982,11850214
Chile,CHL,Urban population,SP.URB.TOTL,1982,9743957
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1982,82.226
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1983,1.635270445
Chile,CHL,Population growth (annual %),SP.POP.GROW,1983,1.47365212
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1983,33.6460799
Chile,CHL,"Population, total",SP.POP.TOTL,1983,12026138
Chile,CHL,Urban population,SP.URB.TOTL,1983,9904607
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1983,82.359
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1984,1.660072336
Chile,CHL,Population growth (annual %),SP.POP.GROW,1984,1.498715571
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1984,33.77598445
Chile,CHL,"Population, total",SP.POP.TOTL,1984,12207733
Chile,CHL,Urban population,SP.URB.TOTL,1984,10070403
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1984,82.492
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1985,1.684453585
Chile,CHL,Population growth (annual %),SP.POP.GROW,1985,1.524566753
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1985,33.89586225
Chile,CHL,"Population, total",SP.POP.TOTL,1985,12395274
Chile,CHL,Urban population,SP.URB.TOTL,1985,10241471
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1985,82.624
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1986,1.708559422
Chile,CHL,Population growth (annual %),SP.POP.GROW,1986,1.550131447
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1986,34.00835847
Chile,CHL,"Population, total",SP.POP.TOTL,1986,12588914
Chile,CHL,Urban population,SP.URB.TOTL,1986,10417956
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1986,82.755
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1987,1.742842274
Chile,CHL,Population growth (annual %),SP.POP.GROW,1987,1.585875803
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1987,34.10902921
Chile,CHL,"Population, total",SP.POP.TOTL,1987,12790150
Chile,CHL,Urban population,SP.URB.TOTL,1987,10601116
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1987,82.885
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1988,1.778486736
Chile,CHL,Population growth (annual %),SP.POP.GROW,1988,1.622970535
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1988,34.19819217
Chile,CHL,"Population, total",SP.POP.TOTL,1988,12999424
Chile,CHL,Urban population,SP.URB.TOTL,1988,10791342
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1988,83.014
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1989,1.800064711
Chile,CHL,Population growth (annual %),SP.POP.GROW,1989,1.644787763
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1989,34.27833739
Chile,CHL,"Population, total",SP.POP.TOTL,1989,13215005
Chile,CHL,Urban population,SP.URB.TOTL,1989,10987352
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1989,83.143
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1990,1.821057968
Chile,CHL,Population growth (annual %),SP.POP.GROW,1990,1.667226756
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1990,34.3518534
Chile,CHL,"Population, total",SP.POP.TOTL,1990,13437176
Chile,CHL,Urban population,SP.URB.TOTL,1990,11189271
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1990,83.271
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1991,1.815294286
Chile,CHL,Population growth (annual %),SP.POP.GROW,1991,1.66290008
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1991,34.42700895
Chile,CHL,"Population, total",SP.POP.TOTL,1991,13662491
Chile,CHL,Urban population,SP.URB.TOTL,1991,11394244
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1991,83.398
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1992,1.811296603
Chile,CHL,Population growth (annual %),SP.POP.GROW,1992,1.6124461
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1992,34.53310101
Chile,CHL,"Population, total",SP.POP.TOTL,1992,13884577
Chile,CHL,Urban population,SP.URB.TOTL,1992,11602508
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1992,83.564
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1993,1.952263173
Chile,CHL,Population growth (annual %),SP.POP.GROW,1993,1.555754703
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1993,34.71018437
Chile,CHL,"Population, total",SP.POP.TOTL,1993,14102276
Chile,CHL,Urban population,SP.URB.TOTL,1993,11831245
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1993,83.896
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1994,1.894959445
Chile,CHL,Population growth (annual %),SP.POP.GROW,1994,1.505947204
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1994,34.90655657
Chile,CHL,"Population, total",SP.POP.TOTL,1994,14316256
Chile,CHL,Urban population,SP.URB.TOTL,1994,12057580
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1994,84.223
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1995,1.845543507
Chile,CHL,Population growth (annual %),SP.POP.GROW,1995,1.463953874
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1995,35.11878707
Chile,CHL,"Population, total",SP.POP.TOTL,1995,14527381
Chile,CHL,Urban population,SP.URB.TOTL,1995,12282174
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1995,84.545
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1996,1.785638315
Chile,CHL,Population growth (annual %),SP.POP.GROW,1996,1.412565671
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1996,35.35147101
Chile,CHL,"Population, total",SP.POP.TOTL,1996,14734046
Chile,CHL,Urban population,SP.URB.TOTL,1996,12503459
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1996,84.861
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1997,1.703287968
Chile,CHL,Population growth (annual %),SP.POP.GROW,1997,1.337475544
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1997,35.6104035
Chile,CHL,"Population, total",SP.POP.TOTL,1997,14932434
Chile,CHL,Urban population,SP.URB.TOTL,1997,12718253
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1997,85.172
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1998,1.657300609
Chile,CHL,Population growth (annual %),SP.POP.GROW,1998,1.299841892
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1998,35.88575575
Chile,CHL,"Population, total",SP.POP.TOTL,1998,15127799
Chile,CHL,Urban population,SP.URB.TOTL,1998,12930789
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1998,85.477
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,1999,1.609546231
Chile,CHL,Population growth (annual %),SP.POP.GROW,1999,1.258027532
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1999,36.17835865
Chile,CHL,"Population, total",SP.POP.TOTL,1999,15319313
Chile,CHL,Urban population,SP.URB.TOTL,1999,13140600
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1999,85.778
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2000,1.539344433
Chile,CHL,Population growth (annual %),SP.POP.GROW,2000,1.196019259
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,36.4970086
Chile,CHL,"Population, total",SP.POP.TOTL,2000,15503635
Chile,CHL,Urban population,SP.URB.TOTL,2000,13344444
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,86.073
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2001,1.492053169
Chile,CHL,Population growth (annual %),SP.POP.GROW,2001,1.155694418
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,36.83122045
Chile,CHL,"Population, total",SP.POP.TOTL,2001,15683849
Chile,CHL,Urban population,SP.URB.TOTL,2001,13545043
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,86.363
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2002,1.384767102
Chile,CHL,Population growth (annual %),SP.POP.GROW,2002,1.103791863
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2002,37.10182764
Chile,CHL,"Population, total",SP.POP.TOTL,2002,15857925
Chile,CHL,Urban population,SP.URB.TOTL,2002,13733915
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,86.606
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2003,1.114610801
Chile,CHL,Population growth (annual %),SP.POP.GROW,2003,1.04651515
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2003,37.00818584
Chile,CHL,"Population, total",SP.POP.TOTL,2003,16024752
Chile,CHL,Urban population,SP.URB.TOTL,2003,13887851
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2003,86.665
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2004,1.078592063
Chile,CHL,Population growth (annual %),SP.POP.GROW,2004,1.009381639
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2004,36.92888793
Chile,CHL,"Population, total",SP.POP.TOTL,2004,16187322
Chile,CHL,Urban population,SP.URB.TOTL,2004,14038455
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2004,86.725
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2005,1.059336782
Chile,CHL,Population growth (annual %),SP.POP.GROW,2005,0.992481123
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2005,36.85518881
Chile,CHL,"Population, total",SP.POP.TOTL,2005,16348778
Chile,CHL,Urban population,SP.URB.TOTL,2005,14187960
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2005,86.783
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2006,1.044396191
Chile,CHL,Population growth (annual %),SP.POP.GROW,2006,0.976434393
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2006,36.78794151
Chile,CHL,"Population, total",SP.POP.TOTL,2006,16509195
Chile,CHL,Urban population,SP.URB.TOTL,2006,14336915
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2006,86.842
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2007,1.045570771
Chile,CHL,Population growth (annual %),SP.POP.GROW,2007,0.978803488
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2007,36.71994876
Chile,CHL,"Population, total",SP.POP.TOTL,2007,16671581
Chile,CHL,Urban population,SP.URB.TOTL,2007,14487604
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2007,86.9
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2008,1.0670111
Chile,CHL,Population growth (annual %),SP.POP.GROW,2008,0.99913787
