Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Ecuador,ECU,Urban population,SP.URB.TOTL,2417713,2524165,2634596,2748774,2868233,3015505,3168198,3326177,3489862,3659182,3834777,4016323,4203863,4389974,4577139,4768708,4963251,5160434,5360387,5563169,5769946,5962189,6145574,6328935,6511038,6695376,6883067,7072498,7263850,7457037,7651464,7849601,8029971,8199363,8371256,8544606,8720301,8898741,9080351,9265480,9451580,9632687,9808614,9978250,10143980,10312461,10486375,10670786,10881191,11095186,11258608,11380604,11508890,11649655
Ecuador,ECU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.278,39.813,40.352,40.892,41.457,42.363,43.276,44.191,45.111,46.034,46.961,47.888,48.818,49.658,50.438,51.215,51.993,52.769,53.546,54.318,55.09,55.709,56.226,56.74,57.254,57.766,58.277,58.785,59.291,59.796,60.299,60.799,61.118,61.316,61.514,61.711,61.907,62.104,62.3,62.495,62.69,62.851,62.988,63.125,63.261,63.398,63.534,63.67,63.821,63.986,64.166,64.361,64.57,64.792
Guyana,GUY,Urban population growth (annual %),SP.URB.GROW,1.98256481975149,1.77312244585651,1.61374400529735,1.54116849676524,1.44111638569101,1.35351290306255,1.27931997027167,1.2120828010688,1.13930174369332,1.07608259128464,0.83024384558881,-0.0330438469433336,-0.266443939263848,-0.403561075397637,-0.531192708911168,-0.643163732361121,-0.739027383997298,-0.820340549611344,-0.887258661217665,-0.936266112484978,-0.964496342573246,-0.575940544305764,-0.0285668295709509,0.103346064370429,0.0747233572421336,0.0339467130394948,-0.0244404717322377,-0.0810583823197395,-0.128741569117468,-0.191605732327114,-0.260299491219169,-0.353762918951238,-0.416071570579607,-0.814686298257621,-0.95168820694166,-1.06375484487658,-1.1224731249993,-1.14777844472123,-1.17283869884289,-1.20803405074123,-1.25637487951022,-1.29774026415845,0.0182739262038779,0.499208683817766,0.612244755361244,0.703765056090793,0.781471189132794,0.854878624953705,3.21444185055872,2.32646668363568,0.339933174393244,1.39936907250899,1.21579427773376,1.08898063007985
Guyana,GUY,Population growth (annual %),SP.POP.GROW,1.7922439801841,1.40700811347561,1.24872725096493,1.17390301430852,1.07875000179906,0.989053867971768,0.916110746807559,0.847310694281731,0.778870038619613,0.713652021962142,0.557489033128722,0.269019132852827,0.0333512540394173,-0.105757888722639,-0.229677223962606,-0.340841485569905,-0.438953013076828,-0.519248427816861,-0.584993100789264,-0.633598857360042,-0.660706210543192,-0.271473137937932,0.273740099309668,0.406421315369503,0.37871527455042,0.338922930937764,0.281517111831782,0.225772716999827,0.17577311579919,0.117403088869874,0.0456413500238234,-0.0464261972402426,-0.107975187978655,-0.0721793274906879,-0.0895433023955464,-0.197461943777183,-0.256336166889951,-0.277736358188614,-0.298385829541619,-0.333444259304938,-0.378060196527414,-0.41500411640408,0.0180911674723709,0.498962145496388,0.559482928582681,0.601716278706478,0.626279284065059,0.643724559372237,2.95873919098606,2.0146740033225,-0.0227843180487706,0.985982406099209,0.751934221097092,0.57233513230005
Guyana,GUY,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Population, total",SP.POP.TOTL,702705,712662,721617,730138,738057,745393,752253,758654,764586,770062,774367,776453,776712,775891,774111,771477,768098,764120,759663,754865,749894,747861,749911,752965,755822,758388,760526,762245,763586,764483,764832,764477,763652,763101,762418,760914,758966,756861,754606,752094,749256,746153,746288,750021,754229,758781,763548,768479,791556,807665,807481,815482,821637,826353
Guyana,GUY,Urban population,SP.URB.TOTL,206771,210470,213894,217216,220369,223372,226248,229007,231631,234137,236089,236011,235383,234435,233193,231698,229992,228113,226098,223991,221841,220567,220504,220732,220897,220972,220918,220739,220455,220033,219461,218686,217778,216011,213965,211701,209338,206949,204536,202080,199557,196984,197020,198006,199222,200629,202203,203939,210601,215558,216292,219340,222023,224454
Guyana,GUY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.425,29.533,29.641,29.75,29.858,29.967,30.076,30.186,30.295,30.405,30.488,30.396,30.305,30.215,30.124,30.033,29.943,29.853,29.763,29.673,29.583,29.493,29.404,29.315,29.226,29.137,29.048,28.959,28.871,28.782,28.694,28.606,28.518,28.307,28.064,27.822,27.582,27.343,27.105,26.869,26.634,26.4,26.4,26.4,26.414,26.441,26.482,26.538,26.606,26.689,26.786,26.897,27.022,27.162
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,4.22154087595581,4.19446519232327,4.149836886917,4.09325198431431,4.03301527172036,3.97569250730828,3.94197112747791,3.90385758606225,3.86809800227282,3.82117615231472,3.77027735775023,3.6970411218953,3.61417500183012,3.53348415797127,3.45202088843328,3.35762718837467,3.25675973805619,3.14306639911222,3.0404734208939,2.93958686360947,2.8510094875306,2.7493431260959,2.67169147199125,2.59207132045709,2.50657981215872,2.45415181370405,2.40179383801153,2.43471578872819,2.41073267176553,2.3487388950208,2.23613458971741,1.74699418454315,1.64158540478857,1.57391729845956,1.51601534447988,1.47448610796235,1.4306793790017,1.37853480848858,1.31803948356507,1.24725616163025,1.18653249375701,1.16418033957726,1.1560321587722,1.14672146411561,1.13788841352877,1.11637082854403,1.07859816711026,1.03807935231539,0.984230272153901,0.946124107128195,0.865727194353952,0.705193508220296,0.632380457299841,0.661693384781811
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2.47317174130758,2.44801384438618,2.43336258601704,2.42103657885576,2.39665879234277,2.37884287680594,2.38155616304412,2.38655749823333,2.38605063277526,2.37626195376506,2.35969066147983,2.328674853913,2.27914448988333,2.23365283811212,2.18625478508242,2.13058251317121,2.0601457180807,1.98157140954846,1.91028205578332,1.84389971585717,1.78613575086263,1.71576956519978,1.66724681782032,1.61992855794359,1.56329973533197,1.53901255207011,1.51410759163045,1.48650426533337,1.48772098102752,1.45652767159292,1.37521128317928,1.30335503159977,1.24142062598122,1.18021395482771,1.12991417032023,1.09590612526605,1.05833842529955,1.01236820635667,0.957984635895359,0.895632239477021,0.84088322514573,0.81381388423754,0.811598483382088,0.810511647523289,0.806314177734439,0.791721773592796,0.761972670496742,0.72824666001736,0.683439571425594,0.651994346081362,0.579350709708032,0.425360907216456,0.360180890872169,0.395928695574996
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,27.7298594795437,28.3137352576789,28.8644478564801,29.4331654310969,30.0296361179155,30.6513188377968,31.2948588469079,31.9545494509108,32.6387478745632,33.3495735766185,34.0926661272114,34.27643506822,34.3642064365639,34.4728333892583,34.6044271870141,34.7584497562808,34.9440989379727,35.1635042638903,35.4160183588603,35.6967277087048,36.0070976875698,36.3511546894651,36.5716649543897,36.7809168553068,37.0167631174421,37.2665556592045,37.5319666931602,37.8108818657565,38.0961352752818,38.3991386048073,38.7409341278292,38.8370730516229,38.9336378442899,39.0553760333807,39.1990567649371,39.3560817434579,39.5304587109309,39.7251961683632,39.9453279009018,40.1911691449776,40.4626290531159,40.7116620800477,40.961515640666,41.2127232106115,41.469023332254,41.7340205652712,42.0150592481141,42.3116254833914,42.6304296965064,42.834001297599,43.05981905316,43.3358385075804,43.6221258395756,43.8732652097644
Brazil,BRA,"Population, total",SP.POP.TOTL,95375651,97739273,100146797,102600976,105089675,107619565,110213349,112875292,115600942,118380821,121207461,124063109,126923155,129790077,132658864,135515595,138336370,141104944,143826357,146502972,149143223,151724256,154275079,156794577,159265006,161735073,164202549,166661659,169159655,171641543,174018282,176301203,178503484,180622688,182675143,184688101,186653106,188552320,190367302,192079951,193701929,195284734,196876111,198478299,200085127,201675532,203218114,204703445,206107261,207455459,208660842,209550294,210306415,211140729
Brazil,BRA,Urban population,SP.URB.TOTL,53323573,55607782,57963965,60385804,62870949,65420857,68051232,70760392,73551099,76416004,79352101,82340685,85371053,88441554,91547882,94673905,97807964,100930955,104046863,107150809,110249653,113322847,116391291,119447677,122479568,125522590,128573880,131742708,134957264,138164576,141288924,143778920,146158653,148477268,150745355,152984542,155188992,157343140,159430712,161431674,163358522,165271423,167193100,169121374,171056777,172977104,174852930,176677496,178424995,180121128,181687255,182973030,184133782,185356223
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.909,56.894,57.879,58.855,59.826,60.789,61.745,62.689,63.625,64.551,65.468,66.37,67.262,68.142,69.01,69.862,70.703,71.529,72.342,73.139,73.922,74.69,75.444,76.181,76.903,77.61,78.302,79.048,79.781,80.496,81.192,81.553,81.88,82.203,82.521,82.834,83.143,83.448,83.749,84.044,84.335,84.631,84.923,85.209,85.492,85.77,86.042,86.309,86.569,86.824,87.073,87.317,87.555,87.788
Colombia,COL,Urban population growth (annual %),SP.URB.GROW,3.87697898575355,3.73267934059695,3.62392311865544,3.56827109041933,3.46052295918385,3.37987544916194,3.32774144714316,3.34103190730441,3.36291147129967,3.32775386236596,3.34950053786285,3.35096102728249,3.34013107505568,3.35836311412665,3.30164132111576,3.13112346454801,2.85537765232912,2.77020701255038,2.75230018884877,2.74529054989853,2.75051493598735,2.68028170399965,2.64493967914,2.6465229919714,2.61055756800303,2.53714949704,2.44074075448323,2.39558054337617,2.38974185125608,2.32758375817456,2.21701592738222,2.14092870107254,2.09833642693172,2.06008158135399,2.01116680950011,1.93309058888738,1.84889281508949,1.7798170862019,1.70722257970394,1.65977731300229,1.62069642655998,1.5460703024052,1.46904380562017,1.40509322999094,1.33946598466004,1.30344447945465,1.42089303576829,1.87252030218757,2.25098695080975,2.18891859903695,1.83132885907728,1.48254202183083,1.44682584119146,1.49075099146876
Colombia,COL,Population growth (annual %),SP.POP.GROW,2.52954072159871,2.40839282506595,2.32037558089265,2.29169264351744,2.25035190464204,2.21401806002691,2.17859623709254,2.21629162408511,2.25708717200333,2.24037196821274,2.28165878425913,2.30526967372708,2.31294499637689,2.34922447389747,2.31162341777435,2.16125651239525,2.06488135607345,2.05495671033332,2.04796088983437,2.05312510865196,2.06742882129527,2.00897406347511,1.98094862084333,1.99678655879278,1.97202887200902,1.9096370992151,1.82129460113512,1.78958066993845,1.79149449060697,1.73833578882204,1.63798274950516,1.57194688390217,1.53792282248162,1.5081090586904,1.46883725533231,1.4002642115634,1.32542990992624,1.26689099629201,1.20339154806457,1.16491370094378,1.13596836363633,1.07133727666266,1.00290782655336,0.948709328751527,0.892711563926366,0.864942376762699,0.990548549326914,1.45147726169193,1.83913784861099,1.78615507724394,1.43632167326968,1.09642825395961,1.06829295530618,1.12092864340999
Colombia,COL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,27.7938621498149,28.5629324995769,29.3825866265058,30.231542817603,30.627965465957,30.8139331659973,31.0135375569863,31.2005570009774,31.3774559437814,31.5609618984069,31.733998485625,31.8982998223317,32.0625754366644,32.2163436677342,32.3846258853481,32.6005766615064,32.7936753943691,32.968405644597,33.1485393564207,33.3265295159323,33.5028479748301,33.700772352187,33.9115621000605,34.1168044700063,34.330954089698,34.5671465911339,34.8374210444112,35.1188994715654,35.4037007406165,35.7102559434421,36.0573901199219,36.4298082396998,36.8203963428848,37.2267467016554,37.6541959206725,38.0990832034682,38.4869964885408,38.902582408562,39.3498767151061,39.8160434487699,40.3016893441075,40.8206375776868,41.3769328378957,41.9618598572911,42.5813214348353,43.2229868720292,43.8217480714419,44.2226953653521,44.4557304194957,44.310228112796,44.2970439046244,44.4037004407249,44.4897675098956,44.5183145050017
Colombia,COL,"Population, total",SP.POP.TOTL,20811782,21319096,21819563,22325374,22833469,23344644,23858810,24393494,24950337,25515626,26104498,26713267,27338331,27988173,28642690,29268470,29879112,30499467,31130524,31776279,32440069,33098372,33760571,34441473,35127410,35804662,36462745,37121149,37792165,38454863,39089934,39709262,40324680,40937429,41543171,42128977,42691084,43235374,43758808,44271541,44777319,45259614,45715810,46151584,46565429,46969940,47437512,48131078,49024465,49907985,50629997,51188173,51737944,52321152
Colombia,COL,Urban population,SP.URB.TOTL,11786753,12235029,12686549,13147413,13610346,14078221,14554590,15049078,15563771,16090409,16638485,17205481,17789872,18397466,19015023,19619826,20188121,20755192,21334371,21928175,22539684,23151980,23772506,24410050,25055679,25699512,26334488,26972969,27625317,28275861,28909742,29535352,30161651,30789450,31414946,32028133,32625807,33211685,33783550,34348961,34910189,35454119,35978800,36487904,36979935,37465103,38001242,38719527,39600982,40477372,41225475,41841213,42450983,43088562
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.635,57.39,58.143,58.89,59.607,60.306,61.003,61.693,62.379,63.061,63.738,64.408,65.073,65.733,66.387,67.034,67.566,68.051,68.532,69.008,69.481,69.949,70.415,70.874,71.328,71.777,72.223,72.662,73.098,73.53,73.957,74.379,74.797,75.211,75.62,76.024,76.423,76.816,77.204,77.587,77.964,78.335,78.701,79.061,79.415,79.764,80.108,80.446,80.778,81.104,81.425,81.74,82.05,82.354
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2.59880148372719,2.52384777137444,2.48114763441516,2.43642910557345,2.38645596423551,2.34398005597264,2.30740904518484,2.26695826996855,2.22269116637024,2.1795400167165,2.15414096920918,2.12414930779064,2.00411194291795,1.63527044468023,1.66007233581499,1.68445358474309,1.70855942165819,1.74284227403375,1.77848673619249,1.80006471115251,1.82105796800919,1.8152942860056,1.81129660309087,1.95226317262642,1.89495944477464,1.84554350670834,1.78563831477159,1.7032879683961,1.65730060914394,1.60954623107008,1.53934443297001,1.49205316910547,1.3847671024188,1.11461080144236,1.07859206336707,1.05933678160231,1.04439619071467,1.04557077117012,1.06701110024424,1.07554350726426,1.07003432693192,1.05318961397029,1.02496382475055,1.01909469727517,1.06213025545369,1.08683499963074,1.28036258815826,1.66170366915463,1.86993021866357,1.6892969407597,0.992286211575784,0.544039359617466,0.603909578780234,0.653315033293009
Chile,CHL,Population growth (annual %),SP.POP.GROW,1.69076199798083,1.65560696757742,1.63473618851234,1.61527935023774,1.58742256234927,1.56530614688584,1.54994708992363,1.53152381178279,1.5075980994135,1.4843954331358,1.4773427813477,1.46778880891447,1.45778010136388,1.47365211989337,1.49871557098637,1.52456675319995,1.55013144694725,1.58587580343349,1.62297053532028,1.64478776264933,1.66722675551771,1.66290007957355,1.61244609996212,1.55575470326431,1.50594720365816,1.46395387384967,1.41256567140629,1.33747554386278,1.29984189219994,1.25802753178631,1.19601925947085,1.15569441781061,1.10379186272101,1.04651515030085,1.00938163923532,0.992481122862039,0.976434392610197,0.978803488234499,0.999137869915681,1.00886800592722,1.00455362363927,0.986604121119825,0.959562935237505,0.95374468290385,0.996818460180589,1.0215666887643,1.2094154366484,1.58394825779579,1.78538584857741,1.59911795256016,0.896491953505063,0.441498091207504,0.495789591494285,0.53962870957127
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,26.8823618555126,27.3569210508885,27.846964788468,28.3486496894403,28.8687590884174,29.4049163763233,29.9570382712118,30.5222861366193,31.107105313445,31.7104857158151,32.3293551316195,32.9603756988032,33.5091501301158,33.6460798969711,33.7759844518225,33.8958622455623,34.0083584652338,34.1090292138872,34.1981921660529,34.2783373899594,34.3518533953861,34.4270089546628,34.5331010084067,34.7101843702392,34.9065565745681,35.1187870683642,35.3514710080313,35.6104035015323,35.885755753365,36.1783586509395,36.4970086047562,36.8312204485009,37.1018276350784,37.0081858365109,36.9288879284665,36.8551888098303,36.7879415077477,36.7199487559098,36.6450228481664,36.565898661184,36.4889161948016,36.4186319172587,36.3587118735822,36.3002081867332,36.2265861965792,36.1441685540341,35.9942598822229,35.7109711648361,35.3586167630444,35.0224276352471,34.9354930434869,35.0096528976117,35.0684108595719,35.1159771166501
Chile,CHL,"Population, total",SP.POP.TOTL,9845344,10009701,10174678,10340362,10505817,10671559,10838251,11005519,11172695,11339779,11508550,11678717,11850214,12026138,12207733,12395274,12588914,12790150,12999424,13215005,13437176,13662491,13884577,14102276,14316256,14527381,14734046,14932434,15127799,15319313,15503635,15683849,15857925,16024752,16187322,16348778,16509195,16671581,16838988,17009731,17181464,17351816,17519119,17687006,17864195,18047625,18267221,18558868,18893191,19197744,19370624,19456334,19553036,19658835
Chile,CHL,Urban population,SP.URB.TOTL,7406357,7595661,7786478,7978520,8171214,8365008,8560267,8756541,8953351,9150635,9349891,9550621,9743957,9904607,10070403,10241471,10417956,10601116,10791342,10987352,11189271,11394244,11602508,11831245,12057580,12282174,12503459,12718253,12930789,13140600,13344444,13545043,13733915,13887851,14038455,14187960,14336915,14487604,14643016,14801358,14960588,15118984,15274745,15431205,15595978,15766405,15969570,16237154,16543634,16825479,16993267,17085969,17189465,17302134
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.227,75.883,76.528,77.159,77.778,78.386,78.982,79.565,80.136,80.695,81.243,81.778,82.226,82.359,82.492,82.624,82.755,82.885,83.014,83.143,83.271,83.398,83.564,83.896,84.223,84.545,84.861,85.172,85.477,85.778,86.073,86.363,86.606,86.665,86.725,86.783,86.842,86.9,86.959,87.017,87.074,87.132,87.189,87.246,87.303,87.36,87.422,87.49,87.564,87.643,87.727,87.817,87.912,88.012
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,2.17804873293301,2.13178034489199,2.11389885719524,2.13583244105223,2.1536772064372,2.10583104423807,2.05434205309662,2.06056115824385,2.06744380514618,2.05477519448657,2.04164790802051,2.11464631680151,2.138111915751,2.11990558862775,2.09823776087833,2.06420545232535,2.03285673926369,2.00984473477246,2.00319252429655,1.97104654269675,1.91900296581223,1.83257439525112,1.62913368750272,1.59323841381344,1.57689051205178,1.54196414274921,1.48630893669086,1.43846759862136,1.3954627555021,1.37025067665949,1.34649834969086,1.3075037312868,1.27182887426113,1.22957514056398,1.20789714726708,1.21757237892238,1.21578638362705,1.1749673731084,1.19420812925512,1.23745944754417,1.23043013340485,1.21982256470313,1.17152900249421,1.13333150331615,1.17192081869787,1.18505436466263,1.10433531557669,1.01430816498057,0.9547647881172,0.842521815308169,0.615028911928924,0.393904283014769,0.338668250794531,0.412511398836538
